pid;issn;eissn;doi;title;pidurl;pidurltoc;subjectcategory;primarysubectarea;originalcompany;media
SJTG;0129-7619;1467-9493;10.1111/(ISSN)1467-9493;SINGAPORE JOURNAL OF TROPICAL GEOGRAPHY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9493;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9493/issues;Humanities and Social Sciences;General & Introductory Geography;Blackwell;Print & Online
SRT;0909-752X;1600-0846;10.1111/(ISSN)1600-0846;SKIN RESEARCH AND TECHNOLOGY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0846;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0846/issues;Medical, Veterinary and Health Sciences;Dermatology;Blackwell;Print & Online
SBR;1446-9235;1479-8425;10.1111/(ISSN)1479-8425;SLEEP AND BIOLOGICAL RHYTHMS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1479-8425;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1479-8425/issues;Medical, Veterinary and Health Sciences;Neurology;Blackwell;Print & Online
2296;1613-6810;1613-6829;10.1002/(ISSN)1613-6829;SMALL;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1613-6829;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1613-6829/issues;Life Sciences;Nanotechnology General;Wiley;Print & Online
SPC3;;1751-9004;10.1111/(ISSN)1751-9004;SOCIAL AND PERSONALITY PSYCHOLOGY COMPASS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-9004;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-9004/issues;Humanities and Social Sciences;Social Psychology;Blackwell;Online
SOCA;0964-0282;1469-8676;10.1111/(ISSN)1469-8676;SOCIAL ANTHROPOLOGY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-8676;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-8676/issues;Humanities and Social Sciences;General & Introductory Anthropology;Blackwell;Print & Online
SODE;0961-205X;1467-9507;10.1111/(ISSN)1467-9507;SOCIAL DEVELOPMENT;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9507;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9507/issues;Psychology;Developmental Psychology;Blackwell;Print & Online
SIPR;1751-2395;1751-2409;10.1111/(ISSN)1751-2409;SOCIAL ISSUES AND POLICY REVIEW;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-2409;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-2409/issues;Psychology;Social Psychology;Blackwell;Print & Online
SPOL;0144-5596;1467-9515;10.1111/(ISSN)1467-9515;SOCIAL POLICY & ADMINISTRATION;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9515;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9515/issues;Humanities and Social Sciences;General & Introductory Social Policy & Welfare;Blackwell;Print & Online
SSQU;0038-4941;1540-6237;10.1111/(ISSN)1540-6237;SOCIAL SCIENCE QUARTERLY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-6237;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-6237/issues;Humanities and Social Sciences;General & Introductory Political Science;Blackwell;Print & Online
SORU;0038-0199;1467-9523;10.1111/(ISSN)1467-9523;SOCIOLOGIA RURALIS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9523;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9523/issues;Humanities and Social Sciences;General Sociology;Blackwell;Print & Online
SOCF;0884-8971;1573-7861;10.1111/(ISSN)1573-7861;SOCIOLOGICAL FORUM;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1573-7861;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1573-7861/issues;Humanities and Social Sciences;General Sociology;Blackwell;Print & Online
SOIN;0038-0245;1475-682X;10.1111/(ISSN)1475-682X;SOCIOLOGICAL INQUIRY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-682X;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-682X/issues;Humanities and Social Sciences;General Sociology;Blackwell;Print & Online
TSQ;0038-0253;1533-8525;10.1111/(ISSN)1533-8525;THE SOCIOLOGICAL QUARTERLY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1533-8525;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1533-8525/issues;Humanities and Social Sciences;General Sociology;Blackwell;Print & Online
SORE;0038-0261;1467-954X;10.1111/(ISSN)1467-954X;THE SOCIOLOGICAL REVIEW;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-954X;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-954X/issues;Humanities and Social Sciences;General Sociology;Blackwell;Print & Online
SOC4;;1751-9020;10.1111/(ISSN)1751-9020;SOCIOLOGY COMPASS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-9020;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1751-9020/issues;Humanities and Social Sciences;General Sociology;Blackwell;Online
SHIL;0141-9889;1467-9566;10.1111/(ISSN)1467-9566;SOCIOLOGY OF HEALTH & ILLNESS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9566;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9566/issues;Humanities and Social Sciences;Sociology of Health & Illness;Blackwell;Print & Online
STVR;0960-0833;1099-1689;10.1002/(ISSN)1099-1689;SOFTWARE TESTING, VERIFICATION & RELIABILITY (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1689;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1689/issues;Information Science and Computing;Programming & Software Development;Wiley;Online
SPE;0038-0644;1097-024X;10.1002/(ISSN)1097-024X;SOFTWARE:PRACTICE AND EXPERIENCE;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-024X;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-024X/issues;Information Science and Computing;Programming & Software Development;Wiley;Print & Online
SUM;0266-0032;1475-2743;10.1111/(ISSN)1475-2743;SOIL USE AND MANAGEMENT;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-2743;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-2743/issues;Earth and Environmental Science;Soil Science & Geoarchaeology;Blackwell;Print & Online
SAJE;0038-2280;1813-6982;10.1111/(ISSN)1813-6982;THE SOUTH AFRICAN JOURNAL OF ECONOMICS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1813-6982;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1813-6982/issues;Business, Economics, Finance and Accounting    ;International Finance;Blackwell;Print & Online
SJP;0038-4283;2041-6962;10.1111/(ISSN)2041-6962;THE SOUTHERN JOURNAL OF PHILOSOPHY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2041-6962;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2041-6962/issues;Humanities and Social Sciences;General Philosophy;Wiley;Print & Online
SWE3;;1542-7390;10.1002/(ISSN)1542-7390;SPACE WEATHER (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1542-7390;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1542-7390/issues;Earth and Environmental Science;Atmospheric, Physics and Chemistry;Wiley;Print & Online
SCD;0275-1879;1754-4505;10.1111/(ISSN)1754-4505;SPECIAL CARE IN DENTISTRY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1754-4505;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1754-4505/issues;Medical, Veterinary and Health Sciences;Dentistry Special Topics;Blackwell;Print & Online
SPEG;1538-1625;2325-8586;10.1002/(ISSN)2325-8586;SPECIAL EVENTS GALORE (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2325-8586;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2325-8586/issues;0;0;Wiley;Online
SE;0966-0941;;;SPECTROSCOPY EUROPE;Not on WOL;Not on WOL/issues;Chemistry   ;Spectroscopy;Wiley;
2092;0038-9145;1437-1049;10.1002/(ISSN)1437-1049;STAHLBAU;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1437-1049;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1437-1049/issues;Engineering ;General & Introductory Civil Engineering & Construction;Wiley;Print & Online
2041;0038-9056;1521-379X;10.1002/(ISSN)1521-379X;STARCH / STAERKE;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-379X;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-379X/issues;Chemistry   ;Food Chemistry;Wiley;Print & Online
STA4;;2049-1573;10.1002/(ISSN)2049-1573;STAT;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2049-1573;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2049-1573/issues;Mathematics and Statistics;General & Introductory Statistics;Wiley;Online
STAN;0039-0402;1467-9574;10.1111/(ISSN)1467-9574;STATISTICA NEERLANDICA;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9574;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9574/issues;Mathematics and Statistics;Probability & Mathematical Statistics;Blackwell;Print & Online
SAM;1932-1864;1932-1872;10.1002/(ISSN)1932-1872;STATISTICAL ANALYSIS AND DATA MINING  (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-1872;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-1872/issues;Mathematics and Statistics;Data Analysis;Wiley;Online
SIM;0277-6715;1097-0258;10.1002/(ISSN)1097-0258;STATISTICS IN MEDICINE;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0258;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0258/issues;Mathematics and Statistics;Experimental Design;Wiley;Print & Online
2489;1867-0520;1867-0539;10.1002/(ISSN)1867-0539;STEEL CONSTRUCTION - DESIGN AND RESEARCH;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1867-0539;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1867-0539/issues;Engineering ;General & Introductory Civil Engineering & Construction;Wiley;Print & Online
2520;1611-3683;1869-344X;10.1002/(ISSN)1869-344X;STEEL RESEARCH INTERNATIONAL;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1869-344X;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1869-344X/issues;Polymers and Materials Science;General & Introductory Materials Science;Wiley;Print & Online
STEM;1066-5099;1549-4918;10.1002/(ISSN)1549-4918;STEM CELLS;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1549-4918;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1549-4918/issues;Life Sciences;Cell & Molecular Biology;Wiley;Print & Online
STR;0039-2103;1475-1305;10.1111/(ISSN)1475-1305;STRAIN (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-1305;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-1305/issues;Engineering ;General & Introductory Mechanical Engineering;Blackwell;Online
JSC;1086-1718;1099-1697;10.1002/(ISSN)1099-1697;STRATEGIC CHANGE: BRIEFINGS IN ENTREPRENEURIAL FINANCE;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1697;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1697/issues;Business, Economics, Finance and Accounting    ;Institutional & Corporate Finance;Wiley;Print & Online
SEM3;;2325-4750;10.1002/(ISSN)2325-4750;STRATEGIC ENROLLMENT MANAGEMENT QUARTERLY (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2325-4750;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2325-4750/issues;Education;Higher Education General;Wiley;Online
SEJ;1932-4391;1932-443X;10.1002/(ISSN)1932-443X;STRATEGIC ENTREPRENEURSHIP JOURNAL;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-443X;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-443X/issues;Business, Economics, Finance and Accounting    ;Small Business & Entrepreneurship;Wiley;Print & Online
SMJ;0143-2095;1097-0266;10.1002/(ISSN)1097-0266;STRATEGIC MANAGEMENT JOURNAL;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0266;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0266/issues;Business, Economics, Finance and Accounting    ;Strategic Management;Wiley;Print & Online
SMI;1532-3005;1532-2998;10.1002/(ISSN)1532-2998;STRESS AND HEALTH (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1532-2998;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1532-2998/issues;Psychology;Psychology General;Wiley;Online
2084;1464-4177;1751-7648;10.1002/(ISSN)1751-7648;STRUCTURAL CONCRETE;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1751-7648;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1751-7648/issues;Engineering ;General & Introductory Civil Engineering & Construction;Wiley;Print & Online
STC;1545-2255;1545-2263;10.1002/(ISSN)1545-2263;STRUCTURAL CONTROL AND HEALTH MONITORING (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1545-2263;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1545-2263/issues;Engineering ;Structural & Building Engineering;Wiley;Online
TAL;1541-7794;1541-7808;10.1002/(ISSN)1541-7808;THE STRUCTURAL DESIGN OF TALL AND SPECIAL  BUILDINGS (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1541-7808;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1541-7808/issues;Engineering ;Structural & Building Engineering;Wiley;Online
SAY;1098-5166;1943-7552;10.1002/(ISSN)1943-7552;STUDENT AFFAIRS TODAY;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1943-7552;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1943-7552/issues;Education;Higher Education General;Wiley;Print & Online
STUL;0039-3193;1467-9582;10.1111/(ISSN)1467-9582;STUDIA LINGUISTICA;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9582;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9582/issues;Humanities and Social Sciences;General & Introductory Linguistics;Blackwell;Print & Online
SAPM;0022-2526;1467-9590;10.1111/(ISSN)1467-9590;STUDIES IN APPLIED MATHEMATICS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9590;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9590/issues;Mathematics and Statistics;Applied Mathematics;Blackwell;Print & Online
SENA;1473-8481;1754-9469;10.1111/(ISSN)1754-9469;STUDIES IN ETHNICITY AND NATIONALISM;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1754-9469;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1754-9469/issues;Humanities and Social Sciences;General & Introductory Political Science;Blackwell;Print & Online
SIFP;0039-3665;1728-4465;10.1111/(ISSN)1728-4465;STUDIES IN FAMILY PLANNING;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1728-4465;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1728-4465/issues;Humanities and Social Sciences;Population & Demography;Blackwell;Print & Online
SFR;1070-9061;2325-8624;10.1002/(ISSN)2325-8624;SUCCESSFUL FUNDRAISING;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2325-8624;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2325-8624/issues;0;0;Wiley;Print and Online
TSR;1534-7710;1943-7560;10.1002/(ISSN)1943-7560;THE SUCCESSFUL REGISTRAR;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1943-7560;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1943-7560/issues;Education;Higher Education General;Wiley;Print & Online
SLTB;0363-0234;1943-278X;10.1111/(ISSN)1943-278X;SUICIDE AND LIFE-THREATENING BEHAVIOR;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1943-278X;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1943-278X/issues;Medical, Veterinary and Health Sciences;Mental Health;Wiley;Print & Online
SUFL;0268-2141;1467-9604;10.1111/(ISSN)1467-9604;SUPPORT FOR LEARNING;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9604;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9604/issues;Education;Special Educational Needs;Blackwell;Print & Online
SIA;0142-2421;1096-9918;10.1002/(ISSN)1096-9918;SURFACE AND INTERFACE ANALYSIS;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9918;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9918/issues;Polymers and Materials Science;Thin Films, Surfaces & Interfaces;Wiley;Print & Online
ASH;1744-1625;1744-1633;10.1111/(ISSN)1744-1633;SURGICAL PRACTICE;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-1633;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-1633/issues;Medical, Veterinary and Health Sciences;Surgery & Surgical Specialties;Blackwell;Print & Online
SD;0968-0802;1099-1719;10.1002/(ISSN)1099-1719;SUSTAINABLE DEVELOPMENT;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1719;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1719/issues;Humanities and Social Sciences;General & Introductory Development Studies;Wiley;Print & Online
SPSR;1424-7755;1662-6370;10.1002/(ISSN)1662-6370;SWISS POLITICAL SCIENCE REVIEW;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1662-6370;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1662-6370/issues;Humanities and Social Sciences;General & Introductory Political Science;Wiley;Print & Online
SYMB;0195-6086;1533-8665;10.1002/(ISSN)1533-8665;SYMBOLIC INTERACTION;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1533-8665;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1533-8665/issues;Humanities and Social Sciences;General Sociology;Blackwell;Print & Online
SYN;0887-4476;1098-2396;10.1002/(ISSN)1098-2396;SYNAPSE (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2396;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2396/issues;Life Sciences;Neuroscience;Wiley;Online
SYNT;1368-0005;1467-9612;10.1111/(ISSN)1467-9612;SYNTAX;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9612;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9612/issues;Humanities and Social Sciences;Syntax;Blackwell;Print & Online
SDR;0883-7066;1099-1727;10.1002/(ISSN)1099-1727;SYSTEM DYNAMICS REVIEW (THE JOURNAL OF THE SYSTEM  DYNAMICS SOCIETY);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1727;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1727/issues;Business, Economics, Finance and Accounting    ;Management;Wiley;Print & Online
SYEN;0307-6970;1365-3113;10.1111/(ISSN)1365-3113;SYSTEMATIC ENTOMOLOGY;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3113;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3113/issues;Life Sciences;Entomology;Blackwell;Print & Online
SYS;1098-1241;1520-6858;10.1002/(ISSN)1520-6858;SYSTEMS ENGINEERING;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6858;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6858/issues;Engineering ;Systems Engineering & Management;Wiley;Print & Online
SRBS;1092-7026;1099-1743;10.1002/(ISSN)1099-1743a;SYSTEMS RESEARCH & BEHAVIORAL SCIENCE;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1743;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1743/issues;Business, Economics, Finance and Accounting    ;Management;Wiley;Print & Online
TEST;0141-982X;1467-9639;10.1111/(ISSN)1467-9639;TEACHING STATISTICS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9639;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9639/issues;Mathematics and Statistics;General & Introductory Statistics;Blackwell;Print & Online
TETH;1368-4868;1467-9647;10.1111/(ISSN)1467-9647;TEACHING THEOLOGY & RELIGION;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9647;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9647/issues;Humanities and Social Sciences;General & Introductory Religion & Theology;Blackwell;Print & Online
TECT;0278-7407;1944-9194;10.1002/(ISSN)1944-9194;TECTONICS;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1944-9194;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1944-9194/issues;Earth and Environmental Science;Structural Geology & Tectonics;Wiley;Print & Online
TER;0954-4879;1365-3121;10.1111/(ISSN)1365-3121;TERRA NOVA;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3121;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-3121/issues;Earth and Environmental Science;Geology & Geophysics;Blackwell;Print & Online
TES5;;1949-3533;10.1002/(ISSN)1949-3533;TESOL JOURNAL (ELECTRONIC);http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1949-3533;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1949-3533/issues;Humanities and Social Sciences;Educational Linguistics;Wiley;Online
TESQ;0039-8322;1545-7249;10.1002/(ISSN)1545-7249;TESOL QUARTERLY;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1545-7249;http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1545-7249/issues ;Humanities and Social Sciences;Educational Linguistics;Wiley;Print & Online
THEC;1933-6837;1555-7561;10.1111/(ISSN)1555-7561;THEORETICAL ECONOMICS;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1555-7561;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1555-7561/issues;Humanities and Social Sciences;General & Introductory Economics;Blackwell;Print & Online
THEO;0040-5825;1755-2567;10.1111/(ISSN)1755-2567;THEORIA;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-2567;http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-2567/issues;Humanities and Social Sciences;General Philosophy;Blackwell;Print & Online
